----------------------------------------------------------------------------------
G01, 18383458.966, 7856903.904,17442353.750,20634569.9 
G03, 17717953.234,-4496211.722,19183126.949,20428246.47 
G08, 24425313.078, 5461467.309,-9160604.912,25253987.17 
G11, 23537165.836, 6351839.903, 9657421.775,21004954.89 
G14,  2797507.628,15422592.152,21787845.902,23013644.78 
----------------------------------------------------------------------------------
G01, 18384493.058, 7858893.619,17440420.836,20634479.52 
G03, 17716884.400,-4494003.448,19184635.955,20427740.32 
G08, 24424160.332, 5461718.812,-9163497.440,25254358.18 
G11, 23538040.966, 6352915.811, 9654696.224,21005087.95 
G14,  2794823.584,15422458.508,21788273.651,23013684.78 
----------------------------------------------------------------------------------
