G17 ,   7256254.616,  -14134906.330,   21681732.500, 22501146.03
-----------------------------------------------------------------------------------
G01 ,  18347263.627,    7787091.352,   17509769.954, 20637779.44
G03 ,  17755384.842,   -4573355.508,   19130053.783, 20446020.83
G08 ,  24465439.200,    5452717.067,   -9059246.738, 25241065.83
G11 ,  23506386.713,    6314036.731,    9752679.800, 21000363.34
G14 ,   2891407.653,   15427367.646,   21772591.977, 23012282.65
G17 ,   7256256.367,  -14134906.007,   21681732.114, 22501146.03
-----------------------------------------------------------------------------------
G01 ,  18348297.616,    7789089.146,   17507851.009, 20637685.92
G03 ,  17754315.103,   -4571156.912,   19131576.429, 20445511.38
G08 ,  24464299.373,    5452964.756,   -9062144.601, 25241436.53
G11 ,  23507269.953,    6315119.518,    9749963.053, 21000493.16
G14 ,   2888727.638,   15427228.529,   21773035.230, 23012319.06
G17 ,   7258901.913,  -14134755.475,   21680921.097, 22500441.8
-----------------------------------------------------------------------------------
G01 ,  18348297.837,    7789090.730,   17507850.098, 20637685.92
G03 ,  17754314.754,   -4571155.253,   19131577.152, 20445511.38
G08 ,  24464298.643,    5452965.721,   -9062145.977, 25241436.53
G11 ,  23507270.154,    6315120.846,    9749961.763, 21000493.16
G14 ,   2888725.831,   15427228.563,   21773035.441, 23012319.06
G17 ,   7258903.659,  -14134755.152,   21680920.712, 22500441.8
-----------------------------------------------------------------------------------
G01 ,  18349331.825,    7791088.252,   17505930.778, 20637592.56
G03 ,  17753245.049,   -4568956.424,   19133099.391, 20445002.02
G08 ,  24463158.466,    5453213.493,   -9065043.653, 25241806.85
G11 ,  23508153.158,    6316203.401,    9747244.797, 21000623.18
G14 ,   2886045.748,   15427089.602,   21773478.246, 23012355.57
G17 ,   7261549.121,  -14134604.790,   21680109.249, 22499738.9
-----------------------------------------------------------------------------------
G01 ,  18349332.046,    7791089.832,   17505929.869, 20637592.56
G03 ,  17753244.700,   -4568954.769,   19133100.112, 20445002.02
G08 ,  24463157.737,    5453214.456,   -9065045.025, 25241806.85
G11 ,  23508153.358,    6316204.726,    9747243.510, 21000623.18
G14 ,   2886043.945,   15427089.636,   21773478.455, 23012355.57
G17 ,   7261550.863,  -14134604.468,   21680108.865, 22499738.9
